ITEM|SOURCE|SOURCE_ZIP|DEST|DEST_ZIP|TRANSLEADTIME|PRIORITY|U_Equipment_TYPE
04055RUPLUS|UT13|28269|4000275491|29130|1|1|VN
04055RUPLUS|UT44|63114|4000284724|63069|1|1|VN
04055RUPLUS|USKM|84104|4000283478|84104|1|1|VN
04055RUPLUS|USKM|84104|4000246884|84016|1|1|VN
04055RUPLUS|UT44|63114|4000231742|62025|1|1|VN
04055RUPLUS|USKR|89434|4000146605|89506|1|1|VN
04055RUPLUS|USZ5|98057|4000248955|98031|1|1|VN
04055RUPLUS|USKR|89434|4000263409|89434|1|1|VN
04055RUPLUS|USQ4|60163|4000263520|60714|1|1|VN
04055RUPLUS|USKR|89434|4000225621|89506|1|1|VN
04055RUPLUS|US8S|73131|4000263816|74104|1|1|VN
04055RUPLUS|USQ4|60163|4000116395|60803|1|1|VN
04055RUPLUS|UT3E|84321|4000133709|83402|1|1|VN
04055RUPLUS|USNY|72113|4000211000|72081|1|1|VN
04055RUPLUS|USQ4|60163|4000271745|60525|1|1|VN
04055RUPLUS|USKR|89434|6100384435|89506|1|1|VN
04055RUPLUS|USMY|99216|4000216242|98841|1|1|VN
04055RUPLUS|USPF|54729|6100372055|54660|1|1|VN
04055RUPLUS|USYI|28360|6100537244|28358|1|1|VN
04055RUPLUS|UT02|43228|4000164263|45373|1|1|VN
04055RUPLUS|US8S|73131|6100519843|73137|1|1|VN
04055RUPLUS|USJT|54660|4000099843|54603|1|1|VN
04055RUPLUS|USKZ|30336|6100265322|30297|1|1|VN
04055RUPLUS|UT13|28269|4000232775|28273|1|1|VN
04055RUPLUS|USA9|17055|4000233371|17011|1|1|VN
04055RUPLUS|USG5|78218|4000153600|78226|1|1|VN
04055RUPLUS|USNY|72113|4000235383|72209|1|1|VN
04055RUPLUS|US8S|73131|4000212509|73107|1|1|VN
04055RUPLUS|UT74|24153|6100383070|24501|1|1|FB
04055RUPLUS|USKM|84104|4000166376|84104|1|1|VN
04055RUPLUS|UT13|28269|4000120123|28364|1|1|VN
04055RUPLUS|USA8|35204|4000120462|37167|1|1|VN
04055RUPLUS|USA9|17055|4000234226|17402|1|1|VN
04055RUPLUS|UT13|28269|4000273994|28675|1|1|VN
04055RUPLUS|USJT|54660|4000133066|54736|1|1|VN
04055RUPLUS|USKZ|30336|6100273769|30253|1|1|VN
04055RUPLUS|USG5|78218|4000267950|78941|1|1|VN
04055RUPLUS|USA8|35204|4000056636|35954|1|1|VN
04055RUPLUS|US8S|73131|4000250889|65101|1440|1|VN
04055RUPLUS|US8S|73131|4000252346|73117|1|1|VN
04055RUPLUS|UT74|24153|4000266490|24572|1|1|VN
04055RUPLUS|USA9|17055|4000266509|17044|1|1|VN
04055RUPLUS|UT13|28269|4000222527|28115|1|1|FB
04055RUPLUS|USKZ|30336|4000227783|30120|1|1|VN
04055RUPLUS|UT3E|84321|4000228070|84333|1|1|VN
04055RUPLUS|USQ4|60163|4000228136|62442|1|1|VN
04055RUPLUS|USKZ|30336|4000228182|30236|1|1|VN
04055RUPLUS|USPF|54729|4000233612|54703|1|1|VN
04055RUPLUS|USKZ|30336|4000221082|30012|1|1|FB
04055RUPLUS|USWN|87121|4000252647|93215|4320|1|VN
04055RUPLUS|USA9|17055|4000256276|17015|1|1|VN
04055RUPLUS|USNY|72113|4000268752|72112|1|1|VN
04055RUPLUS|USWN|87121|4000272698|79081|1|1|VN
04055RUPLUS|UT74|24153|4000247702|24517|1|1|VN
04055RUPLUS|USJT|54660|4000221789|54701|1|1|VN
04055RUPLUS|USKM|84104|4000215790|84047|1|1|VN
04055RUPLUS|USG5|78218|4000209133|78877|1|1|VN
04055RUPLUS|USNY|72113|4000267676|38109|1|1|VN
04055RUPLUS|UT44|63114|4000267812|62040|1|1|VN
04055RUPLUS|USQ4|60163|4000267922|60634|1|1|VN
04055RUPLUS|USG5|78218|4000271425|78801|1|1|FB
04055RUPLUS|US8T|37909|4000098884|37849|1|1|VN
04055RUPLUS|USKZ|30336|4000252542|30701|1|1|VN
04055RUPLUS|USG5|78218|6100634834|78130|1|1|VN
04055RUPLUS|USA8|35204|4000236293|37404|1|1|VN
04055RUPLUS|USQ4|60163|4000233732|60143|1|1|VN
04055RUPLUS|USQ4|60163|4000248555|60031|1|1|VN
04055RUPLUS|UT02|43228|4000250146|45858|1|1|VN
04055RUPLUS|USMY|99216|4000248174|99344|1|1|FB
04055RUPLUS|UT13|28269|4000230277|28217|1|1|VN
04055RUPLUS|USG5|78218|4000274446|79347|2880|1|VN
04055RUPLUS|USQ4|60163|4000062537|60714|1|1|VN
04055RUPLUS|USA9|17055|4000259114|17406|1|1|VN
04055RUPLUS|USMY|99216|4000260553|97886|1|1|VN
04055RUPLUS|UT74|24153|4000250596|27107|1|1|VN
04055RUPLUS|US8S|73131|4000268431|73701|1|1|VN
04055RUPLUS|US8T|37909|4000198085|37932|1|1|VN
04055RUPLUS|USJT|54660|4000162668|54615|1|1|VN
04055RUPLUS|USQ4|60163|4000268273|60164|1|1|VN
04055RUPLUS|US8S|73131|6100351595|73131|1|1|VN
04055RUPLUS|USKR|89434|6100226758|89432|1|1|VN
04055RUPLUS|UT13|28269|6100796188|27360|1|1|VN
04055RUPLUS|UT13|28269|3000153590|28273|1|1|FB
04055RUPLUS|USKZ|30336|4000292535|30213|1|1|VN
04055RUPLUS|USQ4|60163|4000250400|60048|1|1|VN
04055RUPLUS|USQ4|60163|4000251564|60007|1|1|VN
04055RUPLUS|USKR|89434|4000243407|89521|1|1|VN
04055RUPLUS|US8S|73131|4000257698|73933|1440|1|VN
04055RUPLUS|USKR|89434|4000256348|89434|1|1|VN
04055RUPLUS|US2N|83707|4000254135|83607|1|1|VN
04055RUPLUS|UT44|63114|4000248670|62034|1|1|VN
04055RUPLUS|USQ4|60163|4000156632|60164|1|1|VN
04055RUPLUS|US8S|73131|4000237673|73107|1|1|VN
04055RUPLUS|UT02|43228|4000307040|45640|1|1|VN
04055RUPLUS|USKZ|30336|4000288453|30336|1|1|VN
04055RUPLUS|UT2L|92121|4000152052|85365|1|1|VN
04055RUPLUS|USQ4|60163|4000254559|60714|1|1|VN
04055RUPLUS|USA9|17055|4000291398|17202|1|1|VN
04055RUPLUS|UT2L|92121|4000297241|85621|1|1|VN
04055RUPLUS|UT74|24153|4000299008|22853|1|1|VN
04055RUPLUS|UT44|63114|4000303259|62025|1|1|VN
04055RUPLUS|UT13|28269|6100356661|28216|1|1|VN
04055RUPLUS|USQ4|60163|6100639465|60538|1|1|VN
04055RUPLUS|USQ4|60163|6101000981|60623|1|1|VN
04055RUPLUS|US2N|83707|6101009143|83316|1|1|VN
04055RUPLUS|USA8|35204|6130778864|30703|1|1|VN
04055RUPLUS|USJT|54660|6101031582|54451|1|1|VN
04055RUPLUS|USA9|17055|4000087012|17601|1|1|VN
04055RUPLUS|US2N|83707|4000086861|83338|1|1|VN
04055RUPLUS|USKZ|30336|6100170488|30153|1|1|VN
04055RUPLUS|USG5|78218|4000044473|78541|1|1|VN
04055RUPLUS|US2N|83707|4000039707|97914|1|1|VN
04055RUPLUS|USQ4|60163|4000086140|54971|1|1|VN
04055RUPLUS PS|US8S|73131|4000065043|72764|1|1|VN
04055RUPLUS|USKM|84104|4000086503|83301|1|1|VN
04055RUPLUS|UT13|28269|6100151597|28145|1|1|VN
04055RUPLUS|UT44|63114|4000110460|63147|1|1|VN
04055RUPLUS|USG5|78218|4000116811|78219|1|1|VN
04055RUPLUS PS|US8S|73131|4000074681|03100|2880|1|VN
04055RUPLUS|US8S|73131|4000132075|74116|1|1|VN
04055RUPLUS PS|USMZ|46040|4000117534|60164|1|1|VN
04055RUPLUS PS|US8S|73131|6100612634|73601|1|1|VN
04055RUPLUS|UT3E|84321|4000139485|83347|1|1|VN
04055RUPLUS|USPF|54729|4000143018|54405|1|1|VN
04055RUPLUS|USKM|84104|6100546939|84104|1|1|VN
04055RUPLUS|USA9|17055|4000130829|17406|1|1|VN
04055RUPLUS|USA9|17055|4000147337|19355|1|1|VN
04055RUPLUS|UT13|28269|4000155035|28115|1|1|FB
04055RUPLUS|USQ4|60163|4000161611|60638|1|1|VN
04055RUPLUS|USQ4|60163|4000166714|60160|1|1|VN
04055RUPLUS PS|USX1|11713|4000169082|11722|1|1|VN
04055RUPLUS|USG5|78218|4000172867|78045|1|1|VN
04055RUPLUS|USJT|54660|4000177848|55987|1|1|VN
04055RUPLUS|USKM|84104|4000178361|84104|1|1|VN
04055RUPLUS|US8S|73131|4000189054|73128|1|1|VN
04055RUPLUS|USG5|78218|4000192141|78737|1|1|VN
04055RUPLUS|USG5|78218|4000197376|64802|2880|1|VN
04055RUPLUS|USG5|78218|4000200820|78539|1|1|VN
04055RUPLUS|USA9|17055|4000200887|17042|1|1|VN
04055RUPLUS PS|USG5|78218|4000202879|78041|1|1|VN
04055RUPLUS|USQ4|60163|4000201132|60455|1|1|VN
04055RUPLUS|USG5|78218|4000205937|75706|1|1|VN
04055RUPLUS|USYA|30019|4000211752|30507|1|1|VN
04055RUPLUS|USA9|17055|4000213332|17022|1|1|VN
04055RUPLUS|USKM|84104|4000214045|84337|1|1|VN
04055RUPLUS|USQ4|60163|4000215316|60803|1|1|VN
04055RUPLUS|UT13|28269|4000215420|27104|1|1|VN
04055RUPLUS|USX1|11713|4000217475|11788|1|1|VN
04055RUPLUS|US8S|73131|4000217491|73075|1|1|VN
04055RUPLUS PS|USG5|78218|4000222406|78577|1|1|VN
04055RUPLUS|USQ4|60163|4000228579|53916|1|1|VN
04055RUPLUS|USG5|78218|4000224075|78207|1|1|VN
04055RUPLUS|USKM|84104|4000231698|84058|1|1|VN
04055RUPLUS|USA8|35204|4000236672|37086|1|1|VN
04055RUPLUS|USYF|95206|4000243829|93901|1|1|FB
04055RUPLUS|US8S|73131|4000268514|73701|1|1|VN
04055RUPLUS|USKR|89434|4000256469|89431|1|1|VN
04055RUPLUS|UT44|63114|4000267084|65041|1|1|VN
04055RUPLUS|UT13|28269|4000281816|27306|1|1|VN
04055RUPLUS|UT02|43228|4000273898|47326|1|1|VN
04055RUPLUS|USKZ|30336|4000282512|30336|1|1|VN
04055RUPLUS|USQ4|60163|4000162460|60525|1|1|VN
04055RUPLUS|US8T|37909|4000002866|37921|1|1|VN
04055RUCUST|USQ4|60163|6100683521|60950|1|1|VN
04055RUPLUS|US8S|73131|4000107083|73601|1|1|VN
04055RUPLUS|USA8|35204|4000086495|36104|1|1|FB
04055RUPLUS|USG5|78218|6100676021|78415|1|1|VN
04055RUPLUS|USA9|17055|4000114159|17013|1|1|VN
04055RUCUST|US8T|37909|4000157206|37311|1|1|VN
04055RUPLUS PS|USMZ|46040|4000065115|60506|1|1|VN
04055RUPLUS|US8T|37909|4000186596|37321|1|1|VN
04055RUPLUS|USKZ|30336|4000196427|30213|1|1|VN
04055RUPLUS PS|USG5|78218|4000118133|78503|1440|1|VN
04055RUPLUS PS|US8S|73131|4000198899|72904|1|1|VN
04055RUPLUS|USA9|17055|6100144098|17257|1|1|VN
04055RUPLUS|USKM|84104|4000124738|84015|1|1|VN
04055RUPLUS|USKM|84104|4000209239|84104|1|1|VN
04055RUPLUS|USJS|23803|6101032830|22443|1|1|VN
04055RUPLUS|USYA|30019|4000189742|30025|1|1|VN
04055RUPLUS|USA8|35204|4000231349|30153|1|1|VN
04055RUPLUS|USKR|89434|4000236533|89447|1|1|VN
04055RUPLUS|USA9|17055|4000240726|20151|1|1|VN
04055RUPLUS|UT13|28269|4000001071|28110|1|1|VN
04055RUPLUS|UT74|24153|3000145838|24019|1|1|VN
04055RUPLUS|USKZ|30336|4000247731|37380|1|1|VN
04055RUCUST|UT44|63114|4000222804|63114|1|1|VN
04055RUPLUS|UT74|24153|4000271331|24328|1|1|VN
04055RUPLUS|UT13|28269|4000286592|27260|1|1|VN
04055RUPLUS|UT74|24153|4000275733|24084|1|1|VN
04055RUPLUS|USA8|35204|4000281564|35010|1|1|VN
04055RUPLUS|US77|34981|4000282711|33598|1|1|VN
04055RUPLUS|USA8|35204|4000052324|47524|1440|1|VN
04055RUPLUS|USQ4|60163|4000108612|60084|1|1|VN
04055RUPLUS|USKR|89434|4000139449|89434|1|1|VN
04055RUPLUS|USKR|89434|6100772863|89506|1|1|VN
04055RUPLUS|USQ4|60163|4000095087|60638|1|1|VN
04055RUPLUS PS|USMZ|46040|4000178098|60446|1|1|VN
04055RUPLUS PS|USMZ|46040|6100146577|43545|1441|1|VN
04055RUPLUS|USQ4|60163|4000116596|60007|1|1|VN
04055RUPLUS|USA9|17055|4000201437|17055|1|1|VN
04055RUPLUS|US8S|73131|4000107077|73505|1|1|VN
04055RUPLUS PS|USMZ|46040|4000129459|53204|1440|1|VN
04055RUPLUS|USA9|17055|4000161243|17011|1|1|VN
04055RUPLUS|US8S|73131|4000177270|73127|1|1|VN
04055RUPLUS|USKM|84104|4000216504|84626|1|1|VN
04055RUPLUS|USWN|87121|6101024992|81125|1|1|VN
04055RUPLUS|US8S|73131|6100380607|73110|1|1|VN
04055RUPLUS|USKM|84104|4000144778|84116|1|1|VN
04055RUPLUS|USJT|54660|4000214505|54476|1|1|VN
04055RUPLUS|USKM|84104|4000098414|83336|1|1|VN
04055RUPLUS|USKM|84104|6100326980|84405|1|1|VN
04055RUPLUS|USX1|11713|4000237409|11590|1|1|VN
04055RUPLUS|USYI|28360|4000192223|28345|1|1|VN
04055RUPLUS|USQ4|60163|4000234842|60188|1|1|VN
04055RUPLUS|USKM|84104|4000160837|83605|1|1|VN
04055RUPLUS|USYI|28360|4000154291|28401|1|1|VN
04055RUPLUS|USQ4|60163|4000259822|60089|1|1|VN
04055RUPLUS|USKZ|30336|4000237446|30336|1|1|VN
04055RUPLUS|UT74|24153|4000248125|24084|1|1|VN
04055RUPLUS|UT44|63114|4000183791|63133|1|1|VN
04055RUPLUS|USQ4|60163|4000269865|60712|1|1|VN
04055RUPLUS|UT74|24153|4000276105|24360|1|1|FB
04055RUPLUS|UT13|28269|6100220638|37132|1440|1|VN
04055RUPLUS|USA8|35204|4000279479|37355|1440|1|VN
04055RUPLUS|USNY|72113|6100331368|72032|1|1|VN
04055RUPLUS|USQ4|60163|4000271537|60007|1|1|VN
